2708,2,2,3,205,0,560
2719,3,2,5,205,,87
2734,2,1,2,206,,15
2735,2,2,3,206,0,68
2736,2,1,2,58,0,17
2737,1,0,1,1,0,2
2738,2,2,3,20,0,37
2739,2,2,3,206,0,60
2751,3,2,5,205,,97
2766,2,1,2,206,,18
2767,2,2,3,206,0,82
2768,2,1,2,58,0,17
2769,1,0,1,1,0,2
2770,2,2,3,20,0,46
2771,2,2,3,206,0,84
2780,3,2,5,205,0,708
2781,2,2,3,205,0,627
2790,3,2,5,205,0,688
2791,2,2,3,205,0,634
2800,3,2,5,205,0,679
2801,2,2,3,205,0,643
2810,3,2,5,205,0,709
2811,2,2,3,205,0,653
2820,3,2,5,205,0,684
2821,2,2,3,205,0,640
2830,3,2,5,205,0,698
2831,2,2,3,205,0,633
2841,1,0,1,0,0,2
2842,2,2,3,205,0,687
2843,2,2,3,205,0,647
2844,1,0,1,0,0,2
2845,4,2,7,205,0,1181
2846,2,2,3,205,0,636
2847,2,2,3,205,0,638
2848,1,0,1,0,0,2
2849,1,0,1,0,0,2
2850,2,2,3,10,0,99
2851,1,0,1,0,0,2
2852,2,2,3,18,0,146
2853,2,2,3,18,0,146
2854,3,2,5,205,0,881
2855,2,2,3,205,0,620
2876,1,0,1,0,0,2
2877,2,2,3,208,0,87
2878,2,2,3,208,0,61
2879,2,1,2,208,0,18
2880,2,2,3,208,0,88
2881,2,1,2,58,0,17
2882,1,0,1,0,0,2
2883,1,0,1,0,0,2
2884,2,2,3,10,0,101
2885,1,0,1,0,0,2
2886,3,2,5,59,0,46
2887,3,2,5,59,0,45
2888,3,2,5,208,0,75
2889,2,2,3,208,0,61
2899,1,0,1,0,0,2
2900,2,2,3,205,0,654
2901,2,2,3,205,0,629
2902,1,0,1,0,0,2
2903,4,2,7,205,0,1080
2904,2,2,3,205,0,631
2905,2,2,3,205,0,656
2906,1,0,1,0,0,2
2907,1,0,1,0,0,1
2908,2,2,3,10,0,105
2909,1,0,1,0,0,2
2910,2,2,3,18,0,154
2911,2,2,3,18,0,149
2912,3,2,5,205,0,929
2913,2,2,3,205,0,660
2922,1,0,1,0,0,2
2923,2,2,3,205,0,645
2924,2,2,3,205,0,662
2925,4,2,7,205,0,1186
2926,2,2,3,205,0,669
2935,3,2,5,58,0,655
2936,2,2,3,205,0,684
2937,2,2,3,205,0,657
2946,3,2,5,58,0,651
2947,2,2,3,205,0,666
2948,2,2,3,205,0,665
2957,3,2,5,58,0,649
2958,2,2,3,205,0,676
2959,2,2,3,205,0,657
2968,3,2,5,58,0,652
2969,2,2,3,205,0,652
2970,2,2,3,205,0,673
2998,1,0,1,0,0,6
2999,2,2,3,205,0,67
3000,2,2,3,205,0,66
3035,1,0,1,0,0,2
3036,1,0,1,0,0,2
3037,2,2,3,205,0,77
3038,2,2,3,205,0,61
3081,1,0,1,0,0,2
3082,2,2,3,205,0,63
3083,2,2,3,205,0,61
3097,2,2,3,58,,3
3104,2,2,3,58,,2
3132,1,0,1,0,0,3
3133,2,2,3,205,0,67
3134,2,2,3,205,0,60
3148,2,2,3,58,,2
3155,2,2,3,58,,2
3183,1,0,1,0,0,2
3184,2,2,3,205,0,663
3185,2,2,3,205,0,664
3194,2,2,3,205,0,666
3195,1,0,1,0,0,2
3196,1,0,1,0,0,2
3197,1,0,1,0,0,1
3198,2,2,3,205,0,666
3199,1,0,1,0,0,2
3200,1,0,1,0,0,2
3201,1,0,1,0,0,2
3211,2,2,3,205,0,663
3212,1,0,1,0,0,3
3213,1,0,1,0,0,2
3214,1,0,1,0,0,2
3215,2,2,3,205,0,679
3216,1,0,1,0,0,2
3217,1,0,1,0,0,2
3218,1,0,1,0,0,2
3227,2,2,3,205,0,676
3228,1,0,1,0,0,2
3229,1,0,1,0,0,2
3230,1,0,1,0,0,2
3231,2,2,3,205,0,666
3232,1,0,1,0,0,3
3233,1,0,1,0,0,2
3234,1,0,1,0,0,2
3245,1,0,1,0,0,2
3246,1,0,1,0,0,2
3247,1,0,1,0,0,2
3248,1,0,1,0,0,2
3249,1,0,1,0,0,2
3250,2,2,3,205,0,673
3251,1,0,1,0,0,2
3252,1,0,1,0,0,2
3253,1,0,1,0,0,2
3254,1,0,1,0,0,2
3255,2,2,3,205,0,690
3256,1,0,1,0,0,2
3257,1,0,1,0,0,2
3258,1,0,1,0,0,2
3259,1,0,1,0,0,2
3260,2,2,3,205,0,63
3261,2,2,3,205,0,62
3271,2,2,3,205,0,671
3272,1,0,1,0,0,2
3273,1,0,1,0,0,17
3274,1,0,1,0,0,2
3275,2,2,3,205,0,667
3276,1,0,1,0,0,1
3277,1,0,1,0,0,1
3278,1,0,1,0,0,2
3289,2,2,3,205,0,671
3290,1,0,1,0,0,2
3291,1,0,1,0,0,2
3292,1,0,1,0,0,2
3293,2,2,3,205,0,660
3294,1,0,1,0,0,5
3295,1,0,1,0,0,2
3296,1,0,1,0,0,2
3308,2,2,3,205,0,662
3309,1,0,1,0,0,2
3310,1,0,1,0,0,2
