2707,2,2,3,205,0,557
2718,3,2,5,205,,76
2733,2,1,2,206,,13
2734,2,2,3,206,0,62
2735,2,1,2,58,0,16
2736,1,0,1,1,0,2
2737,2,2,3,20,0,34
2738,2,2,3,206,0,59
2750,3,2,5,205,,90
2765,2,1,2,206,,15
2766,2,2,3,206,0,58
2767,2,1,2,58,0,16
2768,1,0,1,1,0,2
2769,2,2,3,20,0,37
2770,2,2,3,206,0,58
2779,3,2,5,205,0,690
2780,2,2,3,205,0,612
2789,3,2,5,205,0,674
2790,2,2,3,205,0,626
2799,3,2,5,205,0,667
2800,2,2,3,205,0,628
2809,3,2,5,205,0,663
2810,2,2,3,205,0,669
2819,3,2,5,205,0,664
2820,2,2,3,205,0,618
2829,3,2,5,205,0,665
2830,2,2,3,205,0,638
2840,1,0,1,0,0,3
2841,2,2,3,205,0,643
2842,2,2,3,205,0,671
2843,1,0,1,0,0,2
2844,4,2,7,205,0,1088
2845,2,2,3,205,0,603
2846,2,2,3,205,0,629
2847,1,0,1,0,0,2
2848,1,0,1,0,0,1
2849,2,2,3,10,0,94
2850,1,0,1,0,0,2
2851,2,2,3,18,0,141
2852,2,2,3,18,0,140
2853,3,2,5,205,0,862
2854,2,2,3,205,0,607
2875,1,0,1,0,0,2
2876,2,2,3,208,0,83
2877,2,2,3,208,0,58
2878,2,1,2,208,0,17
2879,2,2,3,208,0,80
2880,2,1,2,58,0,16
2881,1,0,1,0,0,2
2882,1,0,1,0,0,1
2883,2,2,3,10,0,98
2884,1,0,1,0,0,2
2885,3,2,5,59,0,44
2886,3,2,5,59,0,42
2887,3,2,5,208,0,71
2888,2,2,3,208,0,59
2898,1,0,1,0,0,2
2899,2,2,3,205,0,641
2900,2,2,3,205,0,620
2901,1,0,1,0,0,2
2902,4,2,7,205,0,1044
2903,2,2,3,205,0,616
2904,2,2,3,205,0,650
2905,1,0,1,0,0,2
2906,1,0,1,0,0,2
2907,2,2,3,10,0,97
2908,1,0,1,0,0,1
2909,2,2,3,18,0,141
2910,2,2,3,18,0,142
2911,3,2,5,205,0,863
2912,2,2,3,205,0,602
2921,1,0,1,0,0,2
2922,2,2,3,205,0,625
2923,2,2,3,205,0,645
2924,4,2,7,205,0,1146
2925,2,2,3,205,0,631
2934,3,2,5,58,0,626
2935,2,2,3,205,0,643
2936,2,2,3,205,0,647
2945,3,2,5,58,0,619
2946,2,2,3,205,0,639
2947,2,2,3,205,0,634
2956,3,2,5,58,0,632
2957,2,2,3,205,0,631
2958,2,2,3,205,0,662
2967,3,2,5,58,0,634
2968,2,2,3,205,0,665
2969,2,2,3,205,0,651
2997,1,0,1,0,0,6
2998,2,2,3,205,0,59
2999,2,2,3,205,0,59
3034,1,0,1,0,0,2
3035,1,0,1,0,0,2
3036,2,2,3,205,0,59
3037,2,2,3,205,0,58
3080,1,0,1,0,0,2
3081,2,2,3,205,0,59
3082,2,2,3,205,0,58
3096,2,2,3,58,,3
3103,2,2,3,58,,3
3131,1,0,1,0,0,3
3132,2,2,3,205,0,59
3133,2,2,3,205,0,59
3147,2,2,3,58,,2
3154,2,2,3,58,,3
3182,1,0,1,0,0,2
3183,2,2,3,205,0,656
3184,2,2,3,205,0,687
3193,2,2,3,205,0,666
3194,1,0,1,0,0,2
3195,1,0,1,0,0,1
3196,1,0,1,0,0,1
3197,2,2,3,205,0,659
3198,1,0,1,0,0,2
3199,1,0,1,0,0,2
3200,1,0,1,0,0,1
3210,2,2,3,205,0,659
3211,1,0,1,0,0,2
3212,1,0,1,0,0,2
3213,1,0,1,0,0,2
3214,2,2,3,205,0,670
3215,1,0,1,0,0,2
3216,1,0,1,0,0,2
3217,1,0,1,0,0,1
3226,2,2,3,205,0,673
3227,1,0,1,0,0,2
3228,1,0,1,0,0,2
3229,1,0,1,0,0,1
3230,2,2,3,205,0,688
3231,1,0,1,0,0,2
3232,1,0,1,0,0,2
3233,1,0,1,0,0,1
3244,1,0,1,0,0,2
3245,1,0,1,0,0,2
3246,1,0,1,0,0,2
3247,1,0,1,0,0,2
3248,1,0,1,0,0,2
3249,2,2,3,205,0,670
3250,1,0,1,0,0,2
3251,1,0,1,0,0,2
3252,1,0,1,0,0,2
3253,1,0,1,0,0,2
3254,2,2,3,205,0,658
3255,1,0,1,0,0,2
3256,1,0,1,0,0,2
3257,1,0,1,0,0,1
3258,1,0,1,0,0,1
3259,2,2,3,205,0,62
3260,2,2,3,205,0,62
3270,2,2,3,205,0,663
3271,1,0,1,0,0,2
3272,1,0,1,0,0,2
3273,1,0,1,0,0,9
3274,2,2,3,205,0,638
3275,1,0,1,0,0,2
3276,1,0,1,0,0,2
3277,1,0,1,0,0,2
3288,2,2,3,205,0,672
3289,1,0,1,0,0,2
3290,1,0,1,0,0,1
3291,1,0,1,0,0,1
3292,2,2,3,205,0,663
3293,1,0,1,0,0,5
3294,1,0,1,0,0,1
3295,1,0,1,0,0,2
3307,2,2,3,205,0,656
3308,1,0,1,0,0,2
3309,1,0,1,0,0,1
3310,1,0,1,0,0,2
3311,2,2,3,205,0,667
3312,1,0,1,0,0,2
3313,1,0,1,0,0,2
3314,1,0,1,0,0,1
3327,2,2,3,205,0,660
3328,1,0,1,0,0,2
3329,1,0,1,0,0,1
3330,1,0,1,0,0,2
3331,2,2,3,205,0,661
3332,1,0,1,0,0,2
3333,1,0,1,0,0,1
3334,1,0,1,0,0,2
3348,2,2,3,205,0,665
3349,1,0,1,0,0,5
3350,1,0,1,0,0,2
3351,1,0,1,0,0,2
3352,2,2,3,205,0,661
3353,1,0,1,0,0,2
3354,1,0,1,0,0,2
3355,1,0,1,0,0,2
3370,2,2,3,205,0,651
3371,1,0,1,0,0,2
3372,1,0,1,0,0,1
3373,1,0,1,0,0,2
3374,2,2,3,205,0,654
3375,1,0,1,0,0,2
3376,1,0,1,0,0,2
3377,1,0,1,0,0,2
3393,2,2,3,205,0,651
3394,1,0,1,0,0,2
3395,1,0,1,0,0,2
3396,1,0,1,0,0,2
3397,2,2,3,205,0,659
3398,1,0,1,0,0,2
3399,1,0,1,0,0,2
3400,1,0,1,0,0,2
3428,1,0,1,0,0,2
3429,2,2,3,205,0,60
3430,2,2,3,205,0,66
3465,1,0,1,0,0,2
3466,2,2,3,205,0,666
3467,2,2,3,205,0,631
3475,2,2,3,205,0,662
3476,1,0,1,0,0,2
3477,1,0,1,0,0,2
3478,1,0,1,0,0,2
3487,2,2,3,205,0,673
3488,1,0,1,0,0,2
3489,1,0,1,0,0,1
3490,1,0,1,0,0,2
3498,2,2,3,205,0,658
3499,1,0,1,0,0,2
3500,1,0,1,0,0,2
3501,1,0,1,0,0,2
3511,2,2,3,205,0,670
3512,1,0,1,0,0,2
3513,1,0,1,0,0,2
3514,1,0,1,0,0,2
3515,1,0,1,0,0,1
3516,2,2,3,205,0,60
3517,2,2,3,205,0,59
3526,2,2,3,205,0,659
3527,1,0,1,0,0,2
3528,1,0,1,0,0,9
3529,1,0,1,0,0,1
3537,3,2,4,205,0,698
3538,2,2,3,205,0,683
3546,3,2,4,205,0,708
3547,2,2,3,205,0,675
3575,1,0,1,0,0,2
3576,1,0,1,0,0,2
3577,2,2,3,205,0,63
3578,2,2,3,205,0,70
3621,1,0,1,0,0,3
3622,1,0,1,0,0,2
3623,1,0,1,0,0,2
3624,2,2,3,205,0,62
3625,2,2,3,205,0,60
3663,1,0,1,0,0,2
3678,1,0,1,0,0,2
3679,2,2,3,205,0,61
3680,2,2,3,205,0,60
3688,1,0,1,0,0,2
3702,1,0,1,0,0,2
3717,1,0,1,0,0,2
3718,2,2,3,205,0,60
3719,2,2,3,205,0,60
3727,1,0,1,0,0,5
3755,1,0,1,0,0,2
3756,1,0,1,0,0,2
3757,2,2,3,205,0,62
3758,2,2,3,205,0,59
3801,1,0,1,0,0,3
3802,1,0,1,0,0,5
3803,2,2,3,205,0,60
3804,2,2,3,205,0,58
3847,1,0,1,0,0,2
3848,1,0,1,0,0,1
3849,2,2,3,205,0,64
3850,2,2,3,205,0,60
3873,2,2,3,205,0,672
3874,1,0,1,0,0,2
3875,1,0,1,0,0,2
